id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,NUMROOMS,NUMBEDS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE
11717,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3132,12/6/2023,868967.8,"1-1/2"" x 1-1/2"" x 10' Angle 16ga 54mil",61332,100,PC,1,ML,75985,75985,12/5/2022 0:00,6/23/2025 0:00,22955715208
28,A0-0005,,Warangal,Telangana,India,Misc Market,Learning Hub,36700,4,0,0,B0-0011,1/9/2023,30197.775,"8X3"" PHILLIPS BUGLE HEAD COARSE THREAD
SHARP POINT YZ WOOD SCREW 5LB",10087,2,,,,3246.48,6492.96,10/15/2020 0:00,1/11/2024 12:00,3422320092
12263,A0-0310,,Madurai,Tamil Nadu,India,Enterprise,Hospitality Hall,866342,,,,B0-3333,5/13/2024,67460.485,"10"" x 10' Track 1-1/4"" Leg 18ga (43mil)",65182,30,PC,0.3,ML,205827.5,61748.25,10/6/2022 0:00,9/8/2025 0:00,528931285.2
9934,A0-0275,,Srinagar,Jammu & Kashmir,India,Enterprise,Workspace,6500,,,,B0-2463,6/9/2023,34811.15,"1-1/2"" x 1-1/2"" x 10' Angle 20ga 30mil",21458,10,PC,0.1,ML,37324.5,3732.45,5/3/2023 0:00,10/13/2023 12:00,124232006.4
6773,A0-0171,,Meerut,Uttar Pradesh,India,Bio Innovation,Pharma Synth,35000,,,,B0-1525,4/11/2024,384670.305,"6"" x 16' Stud 3"" Flange 14ga",60755,8,PC,0.128,ML,372827.5,47721.92,5/22/2023 0:00,12/4/2024 12:00,2045763660
3830,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0514,7/31/2023,153763.58,"ZIP-UP BLUE PAINTER TAPE 2"" X 60
YD",63728,10,EACH,10,,814.125,,2/27/2023 0:00,11/30/2023 0:00,169152463
6245,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1379,2/29/2024,174459.055,Westpac Green Dot Light Weight Topping 39# Ctn,62100,64,CT,64,CT,1030.223,65931.6,7/12/2021 0:00,11/1/2024 17:00,14191958070
13225,A0-0319,,Kochi,Kerala,India,Wellness,Health Center,19500,,,,B0-3724,11/4/2024,17117.5,"1-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",53691,20,PC,0.2,ML,38827.5,7765.5,5/26/2023 0:00,5/2/2025 12:00,456218365.5
6487,A0-0156,,Nagpur,Maharashtra,India,Wellness,Health Center,583000,,,,B0-1452,3/21/2024,71847.575,"7/8"" x 7/8"" x 12' USG Donn Wall Angle Flat White
40/BX #",49026,2,CT,0.96,ML,65297,62685.12,11/28/2018 0:00,8/23/2024 0:00,23273459144
3249,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0652,1/26/2023,473628.7,"5/8"" Firecode Drywall 4' x 12'",58198,52,pcs,2496,,40080,,10/19/2020 0:00,7/10/2023 12:00,12657755648
7370,A0-0186,,Pune,Maharashtra,India,Misc Market,Workspace,171000,5,,,B0-1653,6/5/2024,221629.875,"3-5/8"" x 8' Stud 1-5/8"" Flange 18ga",60530,100,PC,0.8,ML,87591.5,70073.2,10/18/2021 0:00,6/2/2026 0:00,15701858802
10622,A0-0189,,Vadodara,Gujarat,India,Enterprise,Workspace,114807,4,,,B0-2701,8/3/2023,550135.575,"3-5/8"" x 12' Stud 1-1/4"" Flange 20ga EQ",60015,260,PC,3.12,ML,52521.5,163867.08,6/1/2023 0:00,1/18/2024 17:00,1730968970
4392,A0-0082,,Mumbai,Maharashtra,India,Enterprise,Workspace,2568,0,0,0,B0-0549,9/27/2023,17862.32,"1/2"" Regular Drywall 4' x 8'",63491,2,pcs,64,,45925,,3/27/2023 0:00,9/8/2023 12:00,129415982
7683,A0-0044,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,50000,,,,B0-1731,5/30/2024,40467.44,10' Hanger Wire 12ga with Clip / Pin 100/BD,43460,3,BD,3,BD,7055.75,21167.25,12/16/2022 0:00,12/31/2024 0:00,1047313632
2581,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0543,9/15/2023,125357.715,"Arm 4'x9/16"" Suprafine Cross Tee
White 60pc/ct",63866,60,pcs,240,,97110.5,,2/27/2023 0:00,11/30/2023 0:00,169152463
13037,A0-0159,,Dehradun,Uttarakhand,India,Bio Innovation,R&amp;D Laboratories,183000,0,0,0,B0-3659,10/4/2024,72426.23,Flannery Wall Covering J-Mold,66924,15,PC,15,PC,1636.6,24549,4/3/2023 0:00,2/28/2025 17:00,4359775970
9975,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-2481,6/29/2023,1081816.815,"6"" x 12' J-Runner 1"" x 2"" Legs 20ga 34mil",49212,40,PC,0.48,ML,148546.5,71302.32,2/3/2020 0:00,10/31/2025 0:00,34925565107
11711,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-3131,11/30/2023,291038.415,"2"" x 2"" x 12' Angle 18ga 43mil",61346,20,PC,0.24,ML,73814,17715.36,2/3/2020 0:00,10/31/2025 0:00,34925565107
1371,A0-0009,,Jaipur,Rajasthan,India,Enterprise,Workspace,350000,4,,,B0-0304,6/12/2023,88373.06,12 OZ SMART STRAW WD-40,63050,3,EA,,,820.805,2462.415,9/6/2022 0:00,8/15/2024 0:00,9895473728
13232,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3728,11/12/2024,934206.35,"3-5/8"" x 14' Stud 1-1/4"" Flange 20ga EQ",60015,200,PC,2.8,ML,40915,114562,12/5/2022 0:00,6/23/2025 0:00,22955715208
10160,A0-0216,,Hyderabad,Telangana,India,Future Tech,Critical Ops,28000,2,0,0,B0-2538,6/26/2023,29841.23,"5/8"" x 4' x 8' Type X Drywall",61289,6,PC,0.192,MS,42167.5,8096.16,6/1/2022 0:00,11/14/2023 12:00,2795749426
8761,A0-0028,,Agra,Uttar Pradesh,India,Wellness,Ambulatory Care,4500,0,5,0,B0-2073,3/15/2023,36732.485,"2-1/2"" x 10' Track 1-1/4"" Leg 16ga",53751,10,PC,0.1,ML,133600,13360,1/23/2023 0:00,7/7/2023 12:00,165263859.7
5552,A0-0174,,Ranchi,Jharkhand,India,Bio Innovation,R&amp;D Laboratories,1593,,,,B0-1191,1/23/2024,38961.1,"1-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",53691,10,PC,0.1,ML,42084,4208.4,4/10/2023 0:00,2/26/2024 12:00,128152645.4
8378,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-1951,2/26/2023,2547963.255,"3-5/8"" x 12' Track 1-1/2"" Leg 16ga",10325,2,PC,0.024,ML,123413,2961.745,11/19/2019 0:00,1/24/2025 12:00,15539779791
5255,A0-0163,,Kochi,Kerala,India,Wellness,Health Center,19500,,,,B0-1114,1/9/2024,251168,3.5 GA USG Sheetrock Brand Plus 3 Joint Compound,64779,20,CT,20,CT,876.75,17535,5/26/2023 0:00,5/2/2025 8:00,714978787.5
682,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0151,2/8/2023,48923.485,"1-1/4""X6"" SPEEDBOR SPADE BIT IRWIN",33779,6,,,,509.35,3056.1,4/11/2022 0:00,9/17/2024 12:00,7554544515
12499,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3428,7/12/2024,190179.6,"5/8"" x 4' x 10' Type X Drywall",61289,156,PC,6.24,MS,30477.5,190179.6,12/5/2022 0:00,6/23/2025 0:00,22955715208
4776,A0-0134,,Ranchi,Jharkhand,India,Enterprise,Workspace,600000,,,,B0-0926,2/24/2023,,"KNEE PADS, HINGED,RUBBER CAP,BUCKLE,PR",62683,1,,,,3931.18,,6/24/2021 0:00,6/16/2023 12:00,6896114767
5423,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1158,1/25/2024,1693396.7,"1-1/2"" x 10' U-Channel CRC 1/2"" Leg 16ga 54mil",51168,100,PC,1,ML,52855.5,52855.5,7/12/2021 0:00,11/1/2024 17:00,14191958070
3160,A0-0064,,Patna,Bihar,India,Wellness,Health Center,12658,0,0,0,B0-0640,1/4/2023,77565.655,"5/8"" Firecode Drywall 4' x 9'",58209,4,pcs,144,,45507.5,,10/3/2022 0:00,5/31/2023 12:00,265604816.8
10828,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-2779,8/28/2023,4318803.7,"4"" x 16' C-T Stud 20ga 33mil",61001,70,PC,1.12,ML,140530.5,157394.16,2/3/2020 0:00,10/31/2025 0:00,34925565107
2988,A0-0062,,Gwalior,Madhya Pradesh,India,Future Tech,Workspace,8000,1,0,0,B0-0619,1/19/2023,193173.075,"5/8"" Firecode Drywall 4' x 9'",58209,125,pcs,4500,,40497.5,,11/28/2022 0:00,4/7/2023 12:00,217999330.1
4909,A0-0024,,Haridwar,Uttarakhand,India,Misc Market,Critical Ops,150000,,,,B0-1030,2/6/2025,,"SMOKE PEN REFILL PACK, 3 IN H, PK6",64234,4,,,,4584.15,,10/24/2022 0:00,8/27/2025 0:00,19679867940
1883,A0-0063,,Kolhapur,Maharashtra,India,Bio Innovation,R&amp;D Laboratories,20000,0,0,0,B0-0425,2/23/2023,43541.91,"27 Cal Strip Shot Green 100/box PAT
Blue Point",64841,1,box,1,,1131.425,,4/4/2022 0:00,5/22/2023 12:00,1356145091
7373,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-1655,5/9/2024,394570.9,"5/8"" x 4' x 10' Type X Drywall",61217,130,PC,5.2,MS,41750,217100,5/6/2022 0:00,5/30/2025 0:00,15598821597
6759,A0-0160,,Cuttack,Odisha,India,Bio Innovation,R&amp;D Laboratories,55000,0,0,0,B0-1522,4/4/2024,26466.995,"2-1/2"" x 12' Stud 1-1/4"" Flange 20ga 33mil",59964,20,PC,0.24,ML,52876.208,12690.33,5/1/2023 0:00,8/22/2024 17:00,2838119884
9294,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2276,7/17/2023,1411822.175,"4"" x 10' Tabbed J-Track 1"" x 2-1/4"" Legs 18ga",63676,18,PC,0.18,ML,168837,30390.66,8/15/2022 0:00,1/21/2025 0:00,23204555261
1941,A0-0065,,Patna,Bihar,India,Tertiary Learning,R&amp;D Laboratories,1800,,,,B0-0436,8/14/2023,291192.055,"5/8"" Fire Treated Rated Sheathing
4'x8' KDAT",63689,16,pcs,512,,124164.5,,5/29/2023 0:00,8/29/2023 12:00,47040476.5
3297,A0-0062,,Gwalior,Madhya Pradesh,India,Future Tech,Workspace,8000,1,0,0,B0-0661,2/28/2023,99390.05,"5/8"" Firecode Drywall 4' x 9'",58209,52,pcs,1872,,40497.5,,11/28/2022 0:00,4/7/2023 12:00,217999330.1
3535,A0-0072,,Mumbai,Maharashtra,India,Wellness,Health Center,1000,0,0,0,B0-0457,3/31/2023,103438.965,"1 1/4"" Metal Corner Bead 10'",58216,6,PCS,60,,32064,,3/6/2023 0:00,5/19/2023 0:00,29582132.01
9290,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2276,7/17/2023,1411822.175,"6"" x 10' Slotted Slip Track 2-1/2"" Leg 20ga 30mil",49214,36,PC,0.36,ML,179775.5,64719.18,8/15/2022 0:00,1/21/2025 0:00,23204555261
3730,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0497,6/27/2023,163134.785,"Cert R8 2.5""x16""x96"" Unfaced 192
sf/bag",63561,4,Bag,768,,27555,,2/27/2023 0:00,11/30/2023 0:00,169152463
491,A0-0010,,Jaipur,Rajasthan,India,Bio Innovation,Workspace,165000,,,,B0-0131,1/25/2023,554171.965,50LB 16D DUPLEX NAIL SOLD/BOX,62985,4,,,,5798.24,23192.96,1/28/2019 0:00,11/7/2024 12:00,3510898566
5709,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-1232,2/9/2024,594411.45,"3-5/8"" x 18' Stud 2"" Flange 14ga",60648,20,PC,0.36,ML,203155.5,73135.98,11/19/2019 0:00,1/24/2025 12:00,15539779791
1182,A0-0011,,Thiruvananthapuram,Kerala,India,Wellness,Ambulatory Care,80000,,,,B0-0261,5/12/2023,126116.73,"1/4""X4""X6"" SDS PLUS ROTARY HAMMER DRILL
BIT 25/PK BOSCH",64110,1,,,,6153.95,6153.95,8/1/2022 0:00,2/5/2025 0:00,5447968752
1376,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0307,6/13/2023,16850.3,"7-1/4"" 24T ROUND ARBOR MARATHON BLADE
IRWIN",25234,10,,,,798.26,7982.6,4/11/2022 0:00,9/17/2024 12:00,7554544515
5015,A0-0148,,Guwahati,Assam,India,Enterprise,Workspace,92942,,,,B0-1074,1/3/2024,6031.205,"2"" x 10' Flat Strap 20ga 30mil",61401,18,PC,0.18,ML,31312.5,5636.25,6/1/2023 0:00,8/23/2024 12:00,1481952253
8744,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-2071,3/17/2023,272802.85,"1"" x 2' x 12' USG Sheetrock GlassMat Mold Tough
Gyp Shaftwall Liner",66936,104,PC,2.496,MS,100617.5,251141.28,11/19/2019 0:00,1/24/2025 12:00,15539779791
8804,A0-0246,,Pune,Maharashtra,India,Bio Innovation,Pharma Synth,37000,,,,B0-2089,3/20/2023,37845.54,Westpac Green Dot Light Weight Topping 39# Ctn,62100,25,CT,25,CT,981.125,24528.125,7/12/2021 0:00,2/24/2023 12:00,2763606363
8237,A0-0209,,Meerut,Uttar Pradesh,India,Bio Innovation,Logistics Hub,52500,,,,B0-1899,1/25/2023,-386855.5,"5/8"" x 2' x 4' USG Clean Room Class 100 Firecode
Unperforated SQ 64SF White 8/CT #56091",59832,74,CT,4.736,MS,179525,850230.4,10/1/2021 0:00,5/26/2023 0:00,3929664123
627,A0-0009,,Jaipur,Rajasthan,India,Enterprise,Workspace,350000,4,,,B0-0150,2/8/2023,181665.105,"5/8"" X 15-3/4"" X 23-3/4"" SDS MAX HOLLOW
BIT DEWALT",56728,2,,,,11360.175,22720.35,9/6/2022 0:00,8/15/2024 0:00,9895473728
4759,A0-0033,,Jaipur,Rajasthan,India,Future Tech,Critical Ops,310000,,,,B0-0917,1/23/2023,,"DRILL CHUCK KIT, KEYLESS,3/8 IN, 1/4 HEX",62797,4,,,,4349.515,,2/7/2022 0:00,9/1/2023 0:00,19594240344
12196,A0-0159,,Dehradun,Uttarakhand,India,Bio Innovation,R&amp;D Laboratories,183000,0,0,0,B0-3309,4/3/2024,1579708.11,"3-5/8"" × 10' Stud 1-1/4"" Flange 20ga (33mil)",60047,410,PC,4.1,ML,93520,383432,4/3/2023 0:00,2/28/2025 17:00,4359775970
2113,A0-0069,,Jammu,Jammu & Kashmir,India,Misc Market,Health Center,15000,0,0,0,B0-0459,3/27/2023,493545.12,"STI Smoke and Sound 29oz
Acoustical Sealant White",23492,12,tube,12,,1210.75,,9/4/2019 0:00,6/30/2022 0:00,3860820145
9268,A0-0161,,Coimbatore,Tamil Nadu,India,Tertiary Learning,Misc Build,34000,2,,,B0-2273,5/3/2023,471614.68,"3-5/8"" x 12'10"" Stud 1-1/4"" Flange 20ga (30mil)",60035,300,PC,3.85,ML,71726.5,276146.19,9/1/2020 0:00,4/5/2024 0:00,1642865619
11914,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3189,12/14/2023,2062838.275,"6"" x 26' Stud 1-5/8"" Flange 16ga",40328,30,PC,0.78,ML,239311,186662.58,8/15/2022 0:00,1/21/2025 0:00,23204555261
13270,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-3746,11/14/2024,139914.27,"3-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",60409,60,PC,0.6,ML,43002.5,25801.5,5/6/2022 0:00,5/30/2025 0:00,15598821597
1768,A0-0009,,Jaipur,Rajasthan,India,Enterprise,Workspace,350000,4,,,B0-0150,2/8/2023,181665.105,50LB 16D GREEN VINYL SINKER NAIL,28032,2,,,,5529.37,11058.74,9/6/2022 0:00,8/15/2024 0:00,9895473728
9836,A0-0229,,Bhubaneswar,Odisha,India,Enterprise,Hospitality Hall,500000,,500,500,B0-2423,2/27/2023,71385.82,"#8 x 1-1/4"" Grabber Wafer Head Drivall Self Drill Point
Zinc 5#",41967,1,BX,1,"BX
:selected:",2672,2672,8/1/2022 0:00,6/2/2023 0:00,2838833529
4181,A0-0064,,Patna,Bihar,India,Wellness,Health Center,12658,0,0,0,B0-0706,1/30/2023,89997.135,"1/2"" Mold Resistant Reg 4' x 8'",63637,8,pcs,256,,50517.5,,10/3/2022 0:00,5/31/2023 12:00,265604816.8
10155,A0-0189,,Vadodara,Gujarat,India,Enterprise,Workspace,114807,4,,,B0-2535,6/22/2023,9138.24,"2"" x 10' Z-Furring 3/4"" x 1-1/4"" Legs 25ga 18mil",65397,20,PC,0.2,ML,42501.5,8500.3,6/1/2023 0:00,1/18/2024 17:00,1730968970
7560,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-1697,5/23/2024,708685.375,"3-5/8"" x 14'2"" Stud 1-1/4"" Flange 20ga (30mil)",60039,140,PC,1.983,ML,80577.5,159812.32,5/6/2022 0:00,5/30/2025 0:00,15598821597
1463,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0328,6/29/2023,293825.645,"4-1/2""X17"" SDS MAX ROTARY HAMMER CLAY
SPADE BOSCH",33744,1,EA,,,5101.015,5101.015,4/11/2022 0:00,9/17/2024 12:00,7554544515
6380,A0-0160,,Cuttack,Odisha,India,Bio Innovation,R&amp;D Laboratories,55000,0,0,0,B0-1416,3/13/2024,85849.69,"2-1/2"" x 10' J-Runner 1"" x 2"" Legs 20ga 34mil",51172,12,PC,0.12,ML,128089,15370.68,5/1/2023 0:00,8/22/2024 17:00,2838119884
2888,A0-0076,,Kolhapur,Maharashtra,India,Bio Innovation,Pharma Synth,2800,0,0,0,B0-0602,6/2/2023,90865.535,"Rockwool 2""x24""x48 AFB 96sf/bag",66178,2,bag,192,,55277,,5/5/2023 0:00,10/20/2023 12:00,59052536
11793,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-3156,12/7/2023,1859301.18,"3-5/8"" × 6' Stud 1-5/8"" Flange 16ga Unpunched",40330,40,PC,0.24,ML,130510.5,31322.52,2/3/2020 0:00,10/31/2025 0:00,34925565107
685,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0151,2/8/2023,48923.485,"7/8""X6"" SPEEDBOR SPADE BIT IRWIN",33777,2,,,,315.63,631.26,4/11/2022 0:00,9/17/2024 12:00,7554544515
4540,A0-0105,,Patna,Bihar,India,Enterprise,Workspace,1390000,27,0,0,B0-0783,4/28/2023,96693,"CLAMP, COLUMN SQUARING CORNER",62468,60,PCS,,,1611.55,,4/30/2020 0:00,6/2/2025 0:00,19389360493
4515,A0-0012,,Nagpur,Maharashtra,India,Wellness,Misc Build,228000,3,,,B0-0770,5/15/2023,1087152.465,8' x 17' MDO Wall Forms LOAD BURDEN 5.00,62556,4,PCS ,,,40092.525,,5/12/2022 0:00,1/16/2024 12:00,1865860859
10313,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2587,9/19/2023,136236.93,Level 00-03 Jamb Strut track order,60958,,,1,,127922,127922,8/15/2022 0:00,1/21/2025 0:00,23204555261
9590,A0-0216,,Hyderabad,Telangana,India,Future Tech,Critical Ops,28000,2,0,0,B0-2389,5/26/2023,66038.48,USG All Purpose Joint Compound 4.5g Pail,50016,3,PA,3,PA,1837,5511,6/1/2022 0:00,11/14/2023 12:00,2795749426
6672,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1511,4/9/2024,826121.445,"3-5/8"" x 10' 6"" Stud 1-5/8"" Flange 16ga",60634,13,PC,0.137,ML,137274,18738.235,7/12/2021 0:00,11/1/2024 17:00,14191958070
6806,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1538,4/11/2024,91941.015,"7/8"" x 10' Furring / Hat Channel 20ga 30mil",61384,143,PC,1.43,ML,60370.5,86329.815,8/15/2022 0:00,1/21/2025 0:00,23204555261
6454,A0-0160,,Cuttack,Odisha,India,Bio Innovation,R&amp;D Laboratories,55000,0,0,0,B0-1439,3/21/2024,160618.93,Westpac TNT 50# Ctn,28234,96,CT,96,CT,868.4,83366.4,5/1/2023 0:00,8/22/2024 17:00,2838119884
10552,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-2680,8/8/2023,2986534.48,"6"" x 8' Track 1-1/2"" Leg 14ga",60191,52,PC,0.416,ML,227955,94829.28,2/3/2020 0:00,10/31/2025 0:00,34925565107
1367,A0-0010,,Jaipur,Rajasthan,India,Bio Innovation,Workspace,165000,,,,B0-0302,6/12/2023,71946.105,"LL300N SELF LEVELING LASER LEVEL
W/HL450 RECEIVER TRIPOD AND INCH GRADE
ROD SPECTRA
SERIAL NUMBER: 22117440",64644,1,,,,66770.775,66770.775,1/28/2019 0:00,11/7/2024 12:00,3510898566
3917,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0672,8/15/2023,126687.87,"5/8"" Firecode Drywall 4' x 9'",58209,50,pcs,1800,,48012.5,,2/27/2023 0:00,11/30/2023 0:00,169152463
13160,A0-0164,,Amritsar,Punjab,India,Bio Innovation,Pharma Synth,40000,,,,B0-3693,10/31/2024,414418.015,"6"" x 10' Slotted Slip Track 3"" Leg 18ga 43mil",65148,10,PC,0.1,ML,205326.5,20532.65,11/1/2022 0:00,6/11/2025 0:00,7712088582
2640,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0553,10/4/2023,346086.625,"3-5/8"" 20ga DW Stud 10'",61197,100,pcs,1000,,55110,,2/27/2023 0:00,11/30/2023 0:00,169152463
12703,A0-0160,,Cuttack,Odisha,India,Bio Innovation,R&amp;D Laboratories,55000,0,0,0,B0-3525,8/9/2024,436503.765,"3-5/8"" x 22' Stud 2-1/2"" Flange 14ga Unpunched",66509,4,PC,0.088,ML,259685,22852.28,5/1/2023 0:00,8/22/2024 17:00,2838119884
5603,A0-0175,,Nagpur,Maharashtra,India,Wellness,Health Center,1596,,,,B0-1207,2/8/2024,616143.16,"4' x 1-1/2"" USG Fire Rated 15/16"" Cross Tee Donn
DXL Flat White 050 60/BX",61146,290,PC,1.16,ML,85253.5,98894.06,9/14/2023 0:00,7/31/2024 12:00,76979735.5
12122,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-3284,5/20/2024,365206.455,"2' x 1"" USG Fire Rated 15/16"" Cross Tee Donn
DX/DXL Flat White 60/BX",46086,2,CT,0.24,ML,56780,13627.2,7/12/2021 0:00,11/1/2024 17:00,14191958070
5730,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1237,1/31/2024,596216.72,"5/8"" x 4' x 9'4-1/4"" CT M2Tech Type X",63302,312,PC,11.674,MS,48012.5,560499.595,8/15/2022 0:00,1/21/2025 0:00,23204555261
5731,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-1238,1/31/2024,32449.77,"2-1/2"" x 12' Stud 1-5/8"" Flange 20ga 33mil",59972,8,PC,0.096,ML,74482,7150.105,11/19/2019 0:00,1/24/2025 12:00,15539779791
8154,A0-0219,,Indore,Madhya Pradesh,India,Misc Market,Learning Hub,40000,2,0,0,B0-1866,1/27/2023,1300442.36,"4"" x 10' Track 1-1/2"" Leg 16ga",50891,10,PC,0.1,ML,137190.5,13719.05,12/14/2021 0:00,11/17/2023 12:00,3600136735
7205,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-1617,5/8/2024,174687.845,"3-5/8"" x 10' Track 1-1/2"" Leg 16ga",10325,6,PC,0.06,ML,145039.5,8702.37,2/3/2020 0:00,10/31/2025 0:00,34925565107
5297,A0-0148,,Guwahati,Assam,India,Enterprise,Workspace,92942,,,,B0-1119,1/16/2024,145600.62,"1-5/8"" x 12' Stud 1-1/4"" Flange 20ga EQ",60900,60,PC,0.72,ML,40664.5,29278.44,6/1/2023 0:00,8/23/2024 12:00,1481952253
9282,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2276,7/17/2023,1411822.175,"1-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",53691,16,PC,0.16,ML,39245,6279.2,8/15/2022 0:00,1/21/2025 0:00,23204555261
2301,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0497,6/27/2023,163134.785,"2-1/2"" 20ga Slotted Track 10' w/ 2-1/2""
Leg",60917,10,pcs,100,,133767,,2/27/2023 0:00,11/30/2023 0:00,169152463
4788,A0-0020,,Chandigarh,Chandigarh,India,Future Tech,Critical Ops,1400000,2,,,B0-0934,3/6/2023,,"CRIMPER,29 TO 5 AWG,7.08"" L
 53 04",62851,1,,,,31448.605,,6/13/2022 0:00,2/4/2026 0:00,1.34E+11
2939,A0-0055,,Aurangabad,Maharashtra,India,Bio Innovation,R&amp;D Laboratories,7500,,,,B0-0611,10/5/2023,91204.545,"1 1/4"" Metal Corner Bead 10'",58216,50,PCS,500,,32064,,5/25/2023 0:00,6/4/2024 17:00,307613078.2
5660,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1222,1/26/2024,937730.05,"1-1/2"" x 12' USG Fire Rated DW Suspension Main
Tee 16/BX #",48515,10,CT,1.92,ML,89094.5,171061.44,8/15/2022 0:00,1/21/2025 0:00,23204555261
11649,A0-0303,,Mysuru,Karnataka,India,Bio Innovation,Pharma Synth,,,,,B0-3108,11/14/2023,138533.18,"3"" x 3"" x 10' Angle 16ga 54mil",63258,10,PC,0.1,ML,91516,9151.6,3/4/2021 0:00,12/27/2023 12:00,74858664.33
11622,A0-0163,,Kochi,Kerala,India,Wellness,Health Center,19500,,,,B0-3103,11/8/2023,40915,"5/8"" x 4' x 9' Type X Drywall",61289,10,PC,0.36,MS,34235,12324.6,5/26/2023 0:00,5/2/2025 8:00,714978787.5
8626,A0-0241,,Indore,Madhya Pradesh,India,Future Tech,Critical Ops,195000,,,,B0-2028,3/29/2023,382770.68,"6' x 1-1/2"" USG NON Fire Rated 15/16"" Cross Tee
White 20/BX",49027,2,CT,0.24,ML,104375,25050,4/19/2021 0:00,4/26/2024 12:00,2744315721
